Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Assembly and Release of Respiratory Syncytial Virus (RSV) Virions	2/11	0.0013218400851343036	0.0028900073252411413	0	0	45.10430839002267	298.984305122014	HSP90AA1;HSP90AB1
Interleukin-27 Signaling	2/11	0.0013218400851343036	0.0028900073252411413	0	0	45.10430839002267	298.984305122014	STAT3;JAK2
STAT3 Nuclear Events Downstream of ALK Signaling	2/11	0.0013218400851343036	0.0028900073252411413	0	0	45.10430839002267	298.984305122014	STAT3;HIF1A
P75 NTR Receptor-Mediated Signalling	4/98	0.001483293475228356	0.0032345116881288497	0	0	8.779255319148936	57.18359473531712	VAV3;SOS1;VAV1;RELA
Early SARS-CoV-2 Infection Events	3/46	0.0015751859953084873	0.003403128088394213	0	0	14.282186526012946	92.16840432528492	RB1;BECN1;VHL
Frs2-mediated Activation	2/12	0.001581045102291189	0.003403128088394213	0	0	40.59183673469388	261.8039188938469	CRKL;MAPK3
GP1b-IX-V Activation Signalling	2/12	0.001581045102291189	0.003403128088394213	0	0	40.59183673469388	261.8039188938469	SRC;PIK3R1
Interleukin-2 Signaling	2/12	0.001581045102291189	0.003403128088394213	0	0	40.59183673469388	261.8039188938469	LCK;SHC1
Interleukin-35 Signalling	2/12	0.001581045102291189	0.003403128088394213	0	0	40.59183673469388	261.8039188938469	STAT3;JAK2
Cellular Response to Heat Stress	4/101	0.0016575407230688796	0.0035585861399906613	0	0	8.506443298969073	54.46182497940836	HSP90AA1;HSP90AB1;HSPA4;MAPK3
NOTCH1 Intracellular Domain Regulates Transcription	3/48	0.0017818416942912629	0.003815614733533733	0	0	13.646048109965635	86.3809554416349	KAT2A;MYC;HIF1A
eNOS Activation	2/13	0.0018624280503563755	0.003937569964332134	0	0	36.89981447124304	231.94759321375395	HSP90AA1;CAV1
p38MAPK Events	2/13	0.0018624280503563755	0.003937569964332134	0	0	36.89981447124304	231.94759321375395	SRC;MAPK14
Activation of RAC1	2/13	0.0018624280503563755	0.003937569964332134	0	0	36.89981447124304	231.94759321375395	SOS1;NCK1
Downregulation of ERBB2 ERBB3 Signaling	2/13	0.0018624280503563755	0.003937569964332134	0	0	36.89981447124304	231.94759321375395	ERBB3;ERBB2
TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors	2/13	0.0018624280503563755	0.003937569964332134	0	0	36.89981447124304	231.94759321375395	ERBB2;EGFR
TP53 Regulates Transcription of Cell Cycle Genes	3/49	0.0018912091143729426	0.003988296689297876	0	0	13.348722545943524	83.70368414188104	CDKN1A;CCNE1;CDK1
Role of Phospholipids in Phagocytosis	4/107	0.0020478312922353925	0.004307685521293136	0	0	8.008495145631068	49.58038484161047	PLCG2;PIK3R2;PIK3R1;PLCG1
Golgi Cisternae Pericentriolar Stack Reorganization	2/14	0.0021657651600423137	0.004521509720088339	0	0	33.82312925170068	207.5042741698455	CDK1;MAPK3
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	2/14	0.0021657651600423137	0.004521509720088339	0	0	33.82312925170068	207.5042741698455	CDKN1A;CCNE1
Uptake and Function of Anthrax Toxins	2/14	0.0021657651600423137	0.004521509720088339	0	0	33.82312925170068	207.5042741698455	MAP2K3;MAP2K6
Transcriptional Regulation by TP53	7/362	0.0022775822080093795	0.004743064948179533	0	0	4.144025442980463	25.21490642649303	CDKN1A;CCNE1;CDK1;MDM4;MAPK14;MAP2K6;TP73
p53-Dependent G1 DNA Damage Response	3/53	0.0023702048008991446	0.00488708069096284	0	0	12.278350515463918	74.219914290735	CDKN1A;CCNE1;MDM4
p53-Dependent G1 S DNA Damage Checkpoint	3/53	0.0023702048008991446	0.00488708069096284	0	0	12.278350515463918	74.219914290735	CDKN1A;CCNE1;MDM4
RHOD GTPase Cycle	3/53	0.0023702048008991446	0.00488708069096284	0	0	12.278350515463918	74.219914290735	CAV1;PIK3R2;PIK3R1
Synthesis of PIPs at the Plasma Membrane	3/53	0.0023702048008991446	0.00488708069096284	0	0	12.278350515463918	74.219914290735	PIK3R3;PIK3R2;PIK3R1
Negative Regulation of FLT3	2/15	0.0024908343052083164	0.005097948344566406	0	0	31.21978021978022	187.16687708215863	ABL2;CBL
Phospholipase C-mediated Cascade; FGFR4	2/15	0.0024908343052083164	0.005097948344566406	0	0	31.21978021978022	187.16687708215863	PLCG1;FGFR4
Prolactin Receptor Signaling	2/15	0.0024908343052083164	0.005097948344566406	0	0	31.21978021978022	187.16687708215863	PTPN11;JAK2
G1 S DNA Damage Checkpoints	3/55	0.0026353413771885016	0.005367333416132082	0	0	11.804916732751785	70.10636130554923	CDKN1A;CCNE1;MDM4
Intrinsic Pathway for Apoptosis	3/55	0.0026353413771885016	0.005367333416132082	0	0	11.804916732751785	70.10636130554923	STAT3;MAPK3;TP73
HSP90 Chaperone Cycle for Steroid Hormone Receptors (SHR) in the Presence of Ligand	3/56	0.0027744926921681934	0.005636957103844159	0	0	11.581598910717759	68.1842009003188	AR;HSP90AA1;HSP90AB1
InlB-mediated Entry of Listeria Monocytogenes Into Host Cell	2/16	0.0028374149918175937	0.0057229217631575196	0	0	28.988338192419825	170.01259891772904	GRB2;CBL
Phospholipase C-mediated Cascade FGFR1	2/16	0.0028374149918175937	0.0057229217631575196	0	0	28.988338192419825	170.01259891772904	PLCG1;FGFR1
Platelet Adhesion to Exposed Collagen	2/16	0.0028374149918175937	0.0057229217631575196	0	0	28.988338192419825	170.01259891772904	LYN;FYN
Transcriptional Regulation of Granulopoiesis	3/58	0.0030661973063982524	0.0061694259812312665	0	0	11.159325210871602	64.58255414819172	CDKN1A;MYC;STAT3
L1CAM Interactions	4/120	0.0031028215275947083	0.006228073090328656	0	0	7.10632183908046	41.04215964376	SRC;EGFR;FGFR1;MAPK3
Estrogen-dependent Gene Expression	4/121	0.003196760719070875	0.006357155225417262	0	0	7.04522792022792	40.47918311911139	HSP90AA1;HSP90AB1;SP1;MYC
FOXO-mediated Transcription of Cell Cycle Genes	2/17	0.00320528834894988	0.006357155225417262	0	0	27.05442176870748	155.3722787250682	CDKN1A;CAV1
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	2/17	0.00320528834894988	0.006357155225417262	0	0	27.05442176870748	155.3722787250682	RB1;CDKN1A
Metabolism of Nitric Oxide NOS3 Activation and Regulation	2/17	0.00320528834894988	0.006357155225417262	0	0	27.05442176870748	155.3722787250682	HSP90AA1;CAV1
The NLRP3 Inflammasome	2/17	0.00320528834894988	0.006357155225417262	0	0	27.05442176870748	155.3722787250682	HSP90AB1;RELA
NRAGE Signals Death Through JNK	3/59	0.0032188419242375347	0.006368872500926048	0	0	10.959499263622975	62.89364704662167	VAV3;SOS1;VAV1
DNA Damage Telomere Stress Induced Senescence	3/60	0.003376073956019611	0.006664145984275677	0	0	10.766684753119913	61.27365293527066	RB1;CDKN1A;CCNE1
Regulated Necrosis	3/61	0.003537936569638058	0.006967142228152487	0	0	10.580519018841095	59.718688304120505	HSP90AA1;CDC37;STUB1
Ephrin Signaling	2/19	0.004004045638803338	0.007847929452054541	0	0	23.869147659063625	131.7684366549516	SRC;FYN
SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways	2/19	0.004004045638803338	0.007847929452054541	0	0	23.869147659063625	131.7684366549516	SP1;CAV1
Aberrant Regulation of Mitotic Exit in Cancer Due to RB1 Defects	2/20	0.004434499847536051	0.008671216838022371	0	0	22.541950113378686	122.13995997533476	RB1;SKP2
Chaperone Mediated Autophagy	2/22	0.005356496957732583	0.010400843743103128	0	0	20.285714285714285	106.08302856731788	HSP90AA1;HSP90AB1
E2F Mediated Regulation of DNA Replication	2/22	0.005356496957732583	0.010400843743103128	0	0	20.285714285714285	106.08302856731788	RB1;CDK1
ERK MAPK Targets	2/22	0.005356496957732583	0.010400843743103128	0	0	20.285714285714285	106.08302856731788	MAPK14;MAPK3
Azathioprine ADME	2/23	0.005847619592062275	0.01132806307020436	0	0	19.318756073858115	99.33164622370634	VAV3;VAV1
RHOC GTPase Cycle	3/74	0.006081441880416014	0.01172648399626514	0	0	8.637578045593147	44.073358237157414	JUP;CAV1;PIK3R1
Signaling by NOTCH1	3/74	0.006081441880416014	0.01172648399626514	0	0	8.637578045593147	44.073358237157414	KAT2A;MYC;HIF1A
APC C-mediated Degradation of Cell Cycle Proteins	3/75	0.006312136885679514	0.01211523047412681	0	0	8.517182130584192	43.1419208970586	RB1;CDK1;SKP2
Regulation of Mitotic Cell Cycle	3/75	0.006312136885679514	0.01211523047412681	0	0	8.517182130584192	43.1419208970586	RB1;CDK1;SKP2
RHO GTPases Activate NADPH Oxidases	2/24	0.006358547360763446	0.012176252762105632	0	0	18.43970315398887	93.26719485343038	MAPK14;MAPK3
Neddylation	5/234	0.0064301765983169785	0.012285176849536797	0	0	4.521029648356699	22.81652119038172	SOCS3;CDKN1A;VHL;SKP2;HIF1A
Cell Death Signalling via NRAGE, NRIF and NADE	3/76	0.006547998483950072	0.01248165386071032	0	0	8.400084733794662	42.240631240424875	VAV3;SOS1;VAV1
ADP Signalling Through P2Y Purinoceptor 1	2/25	0.006889074002829973	0.013071978688741156	0	0	17.637089618456077	87.79423275712823	SRC;MAPK14
Inflammasomes	2/25	0.006889074002829973	0.013071978688741156	0	0	17.637089618456077	87.79423275712823	HSP90AB1;RELA
Synthesis of IP3 and IP4 in the Cytosol	2/26	0.0074389947886241	0.014051434600734412	0	0	16.901360544217688	82.83389842043363	PLCG2;PLCG1
Translocation of ZAP-70 to Immunological Synapse	2/26	0.0074389947886241	0.014051434600734412	0	0	16.901360544217688	82.83389842043363	ZAP70;LCK
Attenuation Phase	2/27	0.008008106510589556	0.015024217845317793	0	0	16.224489795918366	78.32049478663112	HSP90AA1;HSP90AB1
Cell Recruitment (Pro-Inflammatory Response)	2/27	0.008008106510589556	0.015024217845317793	0	0	16.224489795918366	78.32049478663112	HSP90AB1;RELA
Purinergic Signaling in Leishmaniasis Infection	2/27	0.008008106510589556	0.015024217845317793	0	0	16.224489795918366	78.32049478663112	HSP90AB1;RELA
Autophagy	4/158	0.008176819501307596	0.015306271111436466	0	0	5.342532467532467	25.67862595978233	BECN1;HSP90AA1;HSP90AB1;SRC
PI Metabolism	3/84	0.008624169104403879	0.016107472789166886	0	0	7.567392134402444	35.9692273171892	PIK3R3;PIK3R2;PIK3R1
DDX58 IFIH1-mediated Induction of Interferon-Alpha Beta	3/86	0.009196704279318185	0.01707389798835247	0	0	7.384300086945721	34.62431918243145	HSP90AA1;HSP90AB1;RELA
G1 S-Specific Transcription	2/29	0.009203097475114358	0.01707389798835247	0	0	15.02116402116402	70.4224490277819	CCNE1;CDK1
Myogenesis	2/29	0.009203097475114358	0.01707389798835247	0	0	15.02116402116402	70.4224490277819	MAPK14;MAP2K6
CLEC7A (Dectin-1) Signaling	3/87	0.009491120371781655	0.017530162460519107	0	0	7.296023564064801	33.980490043633495	SRC;PLCG2;RELA
Nuclear Events Mediated by NFE2L2	3/87	0.009491120371781655	0.017530162460519107	0	0	7.296023564064801	33.980490043633495	SP1;MYC;RELA
HSF1 Activation	2/30	0.009828577820710147	0.018033491904518837	0	0	14.48396501457726	66.95156387938638	HSP90AA1;HSP90AB1
Regulation of CDH11 Expression and Function	2/30	0.009828577820710147	0.018033491904518837	0	0	14.48396501457726	66.95156387938638	JUP;SP1
Respiratory Syncytial Virus (RSV) Genome Replication, Transcription and Translation	2/30	0.009828577820710147	0.018033491904518837	0	0	14.48396501457726	66.95156387938638	HSP90AA1;HSP90AB1
Apoptosis	4/168	0.010088544445134748	0.018469796753400537	0	0	5.014227642276423	23.047168851593973	STAT3;PTK2;TP73;MAPK3
Neutrophil Degranulation	7/478	0.010141747050870798	0.018526480906524943	0	0	3.104878661278908	14.25479290570843	FGR;HSP90AA1;HSP90AB1;JUP;PTPN6;MAPK14;CD44
MAPK Targets Nuclear Events Mediated by MAP Kinases	2/31	0.010472451285062238	0.01904705659488394	0	0	13.983814215341308	63.75230908786907	MAPK14;MAPK3
Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells	2/31	0.010472451285062238	0.01904705659488394	0	0	13.983814215341308	63.75230908786907	RELA;PTK2
Respiratory Syncytial Virus (RSV) Attachment and Entry	2/32	0.011134522122224879	0.02016316723437679	0	0	13.517006802721088	60.79550767481704	EGFR;IGF1R
Thrombin Signalling Through Proteinase Activated Receptors (PARs)	2/32	0.011134522122224879	0.02016316723437679	0	0	13.517006802721088	60.79550767481704	SRC;MAPK3
Regulation of Expression and Function of Type II Classical Cadherins	2/33	0.011814596043916763	0.021256065884627782	0	0	13.08031599736669	58.0559303610333	JUP;SP1
Regulation of Homotypic Cell-Cell Adhesion	2/33	0.011814596043916763	0.021256065884627782	0	0	13.08031599736669	58.0559303610333	JUP;SP1
Signal Amplification	2/33	0.011814596043916763	0.021256065884627782	0	0	13.08031599736669	58.0559303610333	SRC;MAPK14
Diseases Associated With the TLR Signaling Cascade	2/35	0.013227983272248344	0.02369658078662983	0	0	12.286332714904143	53.14355844722063	BTK;RELA
Diseases of Immune System	2/35	0.013227983272248344	0.02369658078662983	0	0	12.286332714904143	53.14355844722063	BTK;RELA
G2 M Transition	4/184	0.013712096575505666	0.024511108256215063	0	0	4.564814814814815	19.5806675823033	CDKN1A;HSP90AA1;HSP90AB1;CDK1
Regulation of TP53 Degradation	2/36	0.013960915236479575	0.02490244623551924	0	0	11.92436974789916	50.93486932982207	CDK1;MDM4
Mitotic G2-G2 M Phases	4/186	0.014215997793159614	0.02530326102927769	0	0	4.51419413919414	19.200616217146138	CDKN1A;HSP90AA1;HSP90AB1;CDK1
HSF1-dependent Transactivation	2/37	0.014711087587821891	0.02601769843026674	0	0	11.583090379008746	48.87083992538764	HSP90AA1;HSP90AB1
NOD1 2 Signaling Pathway	2/37	0.014711087587821891	0.02601769843026674	0	0	11.583090379008746	48.87083992538764	MAPK14;MAP2K6
Regulation of TP53 Expression and Degradation	2/37	0.014711087587821891	0.02601769843026674	0	0	11.583090379008746	48.87083992538764	CDK1;MDM4
Cargo Recognition for Clathrin-Mediated Endocytosis	3/105	0.01574044098751093	0.027779210471602974	0	0	6.003032140691328	24.921720115184357	GRB2;CBL;EGFR
Association of TriC CCT With Target Proteins During Biosynthesis	2/39	0.016262406432153827	0.02863971365324342	0	0	10.955874241588527	45.126141525786544	CCNE1;STAT3
Transcriptional Regulation by VENTX	2/41	0.017880459748112743	0.03142283327041754	0	0	10.392987964416536	41.82186992516352	CSF1R;RELA
Mitotic Prophase	3/111	0.01823127953633176	0.03197190706055654	0	0	5.6678121420389465	22.697414047031366	RB1;CDK1;MAPK3
SARS-CoV-1-host Interactions	3/112	0.01866650187393652	0.03266637827938891	0	0	5.615530123900501	22.35556415568353	SP1;CAV1;RELA
Condensation of Prophase Chromosomes	2/42	0.01871405540009226	0.03268093951420724	0	0	10.13265306122449	40.31256172341721	RB1;CDK1
Negative Regulation of MAPK Pathway	2/43	0.01956378970919087	0.03409338248484518	0	0	9.885017421602788	38.888398778373954	ARAF;MAPK3
Signaling by NOTCH	4/209	0.020866029454326026	0.036286852892387436	0	0	4.003048780487805	15.490328970431317	KAT2A;MYC;HIF1A;EGFR
Signaling by ROBO Receptors	4/210	0.02119178444533636	0.03677657592284414	0	0	3.9834142394822005	15.352642923086638	SRC;ABL2;SOS1;NCK1
GPER1 Signaling	2/45	0.02131096041448218	0.036906507329030475	0	0	9.424299952539155	36.26973658038426	SHC1;SRC
Cell Junction Organization	3/119	0.021874299104735526	0.03780350861876493	0	0	5.274795591894774	20.16260489683167	JUP;SP1;PXN
Gastrulation	3/120	0.022355620001407114	0.03855534464010792	0	0	5.229447528416601	19.87544374344105	KAT2A;TEAD2;FGFR1
TGF-beta Receptor Signaling Activates SMADs	2/47	0.02312055761715071	0.03979219937001351	0	0	9.004535147392291	33.92038210413699	STUB1;CBL
Inositol Phosphate Metabolism	2/48	0.024048330053217173	0.04130362666872145	0	0	8.808340727595386	32.83476119194659	PLCG2;PLCG1
G2 M DNA Replication Checkpoint	1/5	0.024753528718293626	0.04208099882109916	0	0	50.24242424242424	185.83603697375267	CDK1
MET Interacts With TNS Proteins	1/5	0.024753528718293626	0.04208099882109916	0	0	50.24242424242424	185.83603697375267	HGF
NOSTRIN Mediated eNOS Trafficking	1/5	0.024753528718293626	0.04208099882109916	0	0	50.24242424242424	185.83603697375267	CAV1
NTRK2 Activates RAC1	1/5	0.024753528718293626	0.04208099882109916	0	0	50.24242424242424	185.83603697375267	FYN
Reelin Signalling Pathway	1/5	0.024753528718293626	0.04208099882109916	0	0	50.24242424242424	185.83603697375267	FYN
Signaling by NOTCH3	2/49	0.024991188433223118	0.04239849280015246	0	0	8.620495006513243	31.803005852102093	KAT2A;EGFR
Host Interactions of HIV Factors	3/126	0.025364692857154602	0.042944693394328826	0	0	4.972843852149862	18.272203113433353	HCK;LCK;FYN
Oxygen-dependent Proline Hydroxylation of Hypoxia-inducible Factor Alpha	2/53	0.028910084539220875	0.048848073876614585	0	0	7.942777110844338	28.145745374205482	VHL;HIF1A
Post-translational Protein Modification	13/1457	0.0294335680634231	0.04956343877017077	0	0	1.9098290190085012	6.733330402620815	BECN1;CDKN1A;HIF1A;RELA;AR;SOCS3;KAT2A;MYC;CDK1;KDELR2;MDM4;VHL;SKP2
CLEC7A Inflammasome Pathway	1/6	0.029630963394411815	0.04956343877017077	0	0	40.19191919191919	141.432767389918	RELA
MET Receptor Activation	1/6	0.029630963394411815	0.04956343877017077	0	0	40.19191919191919	141.432767389918	HGF
Negative Feedback Regulation of MAPK Pathway	1/6	0.029630963394411815	0.04956343877017077	0	0	40.19191919191919	141.432767389918	MAPK3
Phosphorylation of Emi1	1/6	0.029630963394411815	0.04956343877017077	0	0	40.19191919191919	141.432767389918	CDK1
MITF-M-regulated Melanocyte Development	3/136	0.030840345798215468	0.05148298206395488	0	0	4.596620417021937	15.991327643666999	CDKN1A;MAPK14;MAPK3
Interleukin-12 Family Signaling	2/56	0.03199941777272016	0.05320462076781615	0	0	7.500377928949358	25.81658262777106	STAT3;JAK2
Regulation of PTEN Stability and Activity	2/56	0.03199941777272016	0.05320462076781615	0	0	7.500377928949358	25.81658262777106	NEDD4;STUB1
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	2/58	0.0341280219187038	0.0553475521848659	0	0	7.2317784256559765	24.426318589638807	KAT2A;MYC
Constitutive Signaling by NOTCH1 PEST Domain Mutants	2/58	0.0341280219187038	0.0553475521848659	0	0	7.2317784256559765	24.426318589638807	KAT2A;MYC
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	2/58	0.0341280219187038	0.0553475521848659	0	0	7.2317784256559765	24.426318589638807	KAT2A;MYC
Signaling by NOTCH1 PEST Domain Mutants in Cancer	2/58	0.0341280219187038	0.0553475521848659	0	0	7.2317784256559765	24.426318589638807	KAT2A;MYC
Signaling by NOTCH1 in Cancer	2/58	0.0341280219187038	0.0553475521848659	0	0	7.2317784256559765	24.426318589638807	KAT2A;MYC
ARMS-mediated Activation	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	CRK
vRNP Assembly	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	HSP90AA1
Activation of NIMA Kinases NEK9, NEK6, NEK7	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	CDK1
Aryl Hydrocarbon Receptor Signalling	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	HSP90AB1
CDH11 Homotypic and Heterotypic Interactions	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	JUP
DEx H-box Helicases Activate Type I IFN and Inflammatory Cytokines Production	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	RELA
Epithelial-Mesenchymal Transition (EMT) During Gastrulation	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	FGFR1
FLT3 Signaling by CBL Mutants	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	CBL
IkBA Variant Leads to EDA-ID	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	RELA
RSK Activation	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	MAPK3
RUNX3 Regulates CDKN1A Transcription	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	CDKN1A
Regulation of CDH19 Expression and Function	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	JUP
Scavenging by Class F Receptors	1/7	0.03448424920041465	0.0553475521848659	0	0	33.49158249158249	112.77461836050252	HSP90AA1
Macroautophagy	3/143	0.035013664019419376	0.055870589867291036	0	0	4.365243004418262	14.632368293402916	BECN1;HSP90AA1;SRC
Adherens Junctions Interactions	2/59	0.03521255663904897	0.055870589867291036	0	0	7.104547081990691	23.774319154103356	JUP;SP1
Cytoprotection by HMOX1	2/59	0.03521255663904897	0.055870589867291036	0	0	7.104547081990691	23.774319154103356	STAT3;PTK6
Formation of Paraxial Mesoderm	2/59	0.03521255663904897	0.055870589867291036	0	0	7.104547081990691	23.774319154103356	KAT2A;FGFR1
RHOQ GTPase Cycle	2/59	0.03521255663904897	0.055870589867291036	0	0	7.104547081990691	23.774319154103356	JUP;CAV1
Regulation of RUNX2 Expression and Activity	2/59	0.03521255663904897	0.055870589867291036	0	0	7.104547081990691	23.774319154103356	STUB1;SKP2
Clathrin-mediated Endocytosis	3/145	0.03625711222134958	0.05730962899503643	0	0	4.3033251052708	14.27464455843759	GRB2;CBL;EGFR
PTEN Regulation	3/145	0.03625711222134958	0.05730962899503643	0	0	4.3033251052708	14.27464455843759	NEDD4;STUB1;MAPK3
APC C Cdh1 Mediated Degradation of Cdc20 and Other APC C Cdh1 Targets in Late Mitosis Early G1	2/61	0.03742130042373311	0.05892616872016952	0	0	6.863023175371843	22.54856700617945	RB1;SKP2
Nuclear Events (Kinase and Transcription Factor Activation)	2/61	0.03742130042373311	0.05892616872016952	0	0	6.863023175371843	22.54856700617945	MAPK14;MAPK3
Cellular Response to Hypoxia	2/62	0.03854519675936855	0.060420939038123796	0	0	6.7482993197278915	21.97194825947037	VHL;HIF1A
Binding of TCF LEF CTNNB1 to Target Gene Promoters	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	MYC
FGFR1b Ligand Binding and Activation	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	FGFR1
Gain-of-function MRAS Complexes Activate RAF Signaling	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	ARAF
Inhibition of Signaling by Overexpressed EGFR	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	EGFR
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Keratinocytes	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	SOCS3
RUNX3 Regulates WNT Signaling	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	MYC
RUNX3 Regulates YAP1-mediated Transcription	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	TEAD2
Regulation of Cytoskeletal Remodeling and Cell Spreading by IPP Complex Components	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	PXN
Role of ABL in ROBO-SLIT Signaling	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	ABL2
SHOC2 M1731 Mutant Abolishes MRAS Complex Function	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	ARAF
Signaling by MRAS-complex Mutants	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	ARAF
Signaling by Overexpressed Wild-Type EGFR in Cancer	1/8	0.03931350415205654	0.060420939038123796	0	0	28.705627705627705	92.89678500716381	EGFR
Cell Cycle Checkpoints	4/261	0.04205422265544893	0.0645141205745653	0	0	3.184662775616083	10.091545001489377	CDKN1A;CCNE1;CDK1;MDM4
Activation of PUMA and Translocation to Mitochondria	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	TP73
BH3-only Proteins Associate With and Inactivate Anti-Apoptotic BCL-2 Members	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	STAT3
CD163 Mediating an Anti-Inflammatory Response	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	MAPK14
E2F-enabled Inhibition of Pre-Replication Complex Formation	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	CDK1
Interleukin-1 Processing	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	RELA
Interleukin-9 Signaling	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	STAT3
PI5P Regulates TP53 Acetylation	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	MAP2K6
Regulation of PTEN Localization	1/9	0.0441188457824273	0.06669872692697267	0	0	25.116161616161616	78.3842312444799	NEDD4
FOXO-mediated Transcription	2/67	0.04435377617601188	0.06693241948300344	0	0	6.227629513343799	19.402537395096388	CDKN1A;CAV1
High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	2/69	0.04676264021877073	0.0701860888328577	0	0	6.041120925982333	18.501963939065423	PIK3R2;FYN
Loss of Nlp From Mitotic Centrosomes	2/69	0.04676264021877073	0.0701860888328577	0	0	6.041120925982333	18.501963939065423	HSP90AA1;CDK1
Loss of Proteins Required for Interphase Microtubule Organization From the Centrosome	2/69	0.04676264021877073	0.0701860888328577	0	0	6.041120925982333	18.501963939065423	HSP90AA1;CDK1
CD22 Mediated BCR Regulation	2/70	0.04798478677458479	0.0718908765885416	0	0	5.951980792316927	18.075399411278084	LYN;PTPN6
Activation of PPARGC1A (PGC-1alpha) by Phosphorylation	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	MAPK14
InlA-mediated Entry of Listeria Monocytogenes Into Host Cells	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	SRC
Interleukin-21 Signaling	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	STAT3
MASTL Facilitates Mitotic Progression	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	CDK1
Nef Mediated CD4 Down-regulation	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	LCK
PI3K Events in ERBB4 Signaling	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	PIK3R1
Regulation of CDH11 Gene Transcription	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	SP1
Regulation of Commissural Axon Pathfinding by SLIT and ROBO	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	SRC
Role of Second Messengers in Netrin-1 Signaling	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	PLCG1
Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage and Regulation	1/10	0.04890039114183046	0.07196824350025578	0	0	22.32435465768799	67.37423003045056	HSP90AA1
AURKA Activation by TPX2	2/72	0.05046378284153568	0.07413815010052774	0	0	5.78134110787172	17.265971584773993	HSP90AA1;CDK1
Condensation of Prometaphase Chromosomes	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	CDK1
