Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Outflow Tract Septum Morphogenesis (GO:0003148)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	BMP4
Photoperiodism (GO:0009648)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	TP53
Positive Regulation Of BMP Signaling Pathway (GO:0030513)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	BMP4
Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	APEX1
Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	CDK4
Positive Regulation Of Interleukin-17 Production (GO:0032740)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	IL2
Positive Regulation Of Lipid Metabolic Process (GO:0045834)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	AKT1
Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	KLRK1
Positive Regulation Of p38MAPK Cascade (GO:1900745)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	BMP4
Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800)	1/24	0.2625056596400677	0.3331765291101698	0	0	3.416767711761649	4.569867487945139	MAPK1
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	2/79	0.26251941483422225	0.3331765291101698	0	0	2.0437402597402596	2.7333600228370907	KDM1A;CUL3
Protein Import Into Nucleus (GO:0006606)	2/79	0.26251941483422225	0.3331765291101698	0	0	2.0437402597402596	2.7333600228370907	SYK;AKT1
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	4/207	0.2647725400364833	0.33585987118419147	0	0	1.552915938344192	2.0636453939312185	STK11;GNAQ;PTPRO;NFKB1
Regulation Of Cytokinesis (GO:0032465)	2/80	0.2671933858808578	0.3382212456545238	0	0	2.0174358974358975	2.662576776027351	CUL3;AURKA
Regulation Of Organelle Assembly (GO:1902115)	2/80	0.2671933858808578	0.3382212456545238	0	0	2.0174358974358975	2.662576776027351	USP6NL;NF2
Calcium Ion Transmembrane Transport (GO:0070588)	2/80	0.2671933858808578	0.3382212456545238	0	0	2.0174358974358975	2.662576776027351	GRIN2A;CLU
Response To Type II Interferon (GO:0034341)	2/80	0.2671933858808578	0.3382212456545238	0	0	2.0174358974358975	2.662576776027351	CD40;TLR4
Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	POT1
RNA Polyadenylation (GO:0043631)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	MTPAP
Regulation Of Hippo Signaling (GO:0035330)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	NF2
Regulation Of Keratinocyte Proliferation (GO:0010837)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	PTPRK
Regulation Of Lysosomal Lumen pH (GO:0035751)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	SLC45A2
Regulation Of Platelet Aggregation (GO:0090330)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	SYK
Regulation Of Postsynapse Organization (GO:0099175)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	IL1RAPL1
Cardiac Conduction System Development (GO:0003161)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	NPPA
Chemical Synaptic Transmission, Postsynaptic (GO:0099565)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	GRIN2A
Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	GSTP1
Negative Regulation Of TORC1 Signaling (GO:1904262)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	STK11
Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	UBR4
Negative Regulation Of Stress Fiber Assembly (GO:0051497)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	MET
Positive Regulation Of Glucose Import (GO:0046326)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	AKT1
Positive Regulation Of Interleukin-2 Production (GO:0032743)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	RPS3
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	TP53
Proteoglycan Metabolic Process (GO:0006029)	1/25	0.2718092387571449	0.34039677105874566	0	0	3.2742363877822047	4.2651997037589915	HPSE
Activation Of Protein Kinase Activity (GO:0032147)	2/81	0.2718671193408419	0.34039677105874566	0	0	1.9917974683544304	2.594200407178584	STK11;PTK2B
Cellular Response To Interleukin-1 (GO:0071347)	2/81	0.2718671193408419	0.34039677105874566	0	0	1.9917974683544304	2.594200407178584	CD40;NFKB1
Macromolecule Modification (GO:0043412)	2/81	0.2718671193408419	0.34039677105874566	0	0	1.9917974683544304	2.594200407178584	PARP1;QPCT
Positive Regulation Of Growth (GO:0045927)	2/81	0.2718671193408419	0.34039677105874566	0	0	1.9917974683544304	2.594200407178584	AKT1;IL2
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	UBR4
Regulation Of Interferon-Alpha Production (GO:0032647)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	TLR4
Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	RAC1
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	HLA-DQA1
Calcium-Ion Regulated Exocytosis (GO:0017156)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	SYT4
Cardiac Muscle Cell Development (GO:0055013)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	PDGFRA
Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	TP53
Dendritic Spine Organization (GO:0097061)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	PTEN
Spindle Assembly Checkpoint Signaling (GO:0071173)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	ATM
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	ATM
Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	ATM
Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	PIP4K2A
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	GSTP1
Negative Regulation Of Lipid Metabolic Process (GO:0045833)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	TNF
Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	RAC1
Protein Targeting To Lysosome (GO:0006622)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	CLU
Regulation Of Actin Filament Bundle Assembly (GO:0032231)	1/26	0.28099591185427053	0.34866699641465787	0	0	3.1431075697211157	3.9899083932202943	RAC1
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	2/83	0.28121095907606347	0.34866699641465787	0	0	1.9424197530864198	2.464251105818692	PTEN;CTNNB1
Regulation Of Cell Division (GO:0051302)	2/83	0.28121095907606347	0.34866699641465787	0	0	1.9424197530864198	2.464251105818692	KIF18B;AURKA
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	2/84	0.28587965369452384	0.35409261765850136	0	0	1.9186341463414633	2.402483647582645	PARP1;TRRAP
Positive Regulation Of Protein Ubiquitination (GO:0031398)	2/84	0.28587965369452384	0.35409261765850136	0	0	1.9186341463414633	2.402483647582645	KDM1A;CUL3
Axon Guidance (GO:0007411)	3/149	0.289828634900697	0.35478498168884126	0	0	1.617593662320515	2.0033338545045005	DCC;PTPRO;RAC1
Regulation Of Immunoglobulin Production (GO:0002637)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	IL2
Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	RFX6
Activation Of Phospholipase C Activity (GO:0007202)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	GNAQ
Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	ARL2
Regulation Of Mitochondrial Fission (GO:0090140)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	PPARG
Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	BMP4
Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	HSPA1A
Respiratory Tube Development (GO:0030323)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	BMP4
Synaptic Transmission, Glutamatergic (GO:0035249)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	GRIN2A
Ventricular Septum Morphogenesis (GO:0060412)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	BMP4
Microtubule Polymerization Or Depolymerization (GO:0031109)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	KIF18B
Monoubiquitinated Histone H2A Deubiquitination (GO:0035522)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	TRRAP
Monoubiquitinated Histone Deubiquitination (GO:0035521)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	TRRAP
Myeloid Cell Development (GO:0061515)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	KIT
Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	PIP4K2A
Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	APEX1
Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	F2RL1
Positive Regulation Of Response To Wounding (GO:1903036)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	HRAS
Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	PTEN
Regulation Of Catecholamine Secretion (GO:0050433)	1/27	0.2900671421580373	0.35478498168884126	0	0	3.0220655838185717	3.7402378865725248	SYT4
Regulation Of Osteoblast Differentiation (GO:0045667)	2/85	0.2905452867819738	0.35478498168884126	0	0	1.895421686746988	2.342733286322228	BMP4;PPARG
Calcium-Mediated Signaling (GO:0019722)	2/85	0.2905452867819738	0.35478498168884126	0	0	1.895421686746988	2.342733286322228	POMC;CLU
Response To Interleukin-1 (GO:0070555)	2/85	0.2905452867819738	0.35478498168884126	0	0	1.895421686746988	2.342733286322228	CD40;NFKB1
Epidermis Development (GO:0008544)	2/85	0.2905452867819738	0.35478498168884126	0	0	1.895421686746988	2.342733286322228	HDAC2;HOXB13
Establishment Of Protein Localization To Organelle (GO:0072594)	2/85	0.2905452867819738	0.35478498168884126	0	0	1.895421686746988	2.342733286322228	SYK;AKT1
mRNA Metabolic Process (GO:0016071)	2/85	0.2905452867819738	0.35478498168884126	0	0	1.895421686746988	2.342733286322228	TP53;HSPA1A
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	2/85	0.2905452867819738	0.35478498168884126	0	0	1.895421686746988	2.342733286322228	ATM;MTPAP
Regulation Of Glucose Metabolic Process (GO:0010906)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	AKT1
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	HLA-DQA1
Apoptotic Cell Clearance (GO:0043277)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	RAC1
Regulation Of Protein Targeting To Membrane (GO:0090313)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	HRAS
Cell-Substrate Junction Assembly (GO:0007044)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	PTPRK
Cellular Response To Osmotic Stress (GO:0071470)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	EPO
Establishment Of Endothelial Barrier (GO:0061028)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	F2RL1
Transcription By RNA Polymerase III (GO:0006383)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	SNAPC5
Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	MET
Negative Regulation Of Cation Channel Activity (GO:2001258)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	EPO
Negative Regulation Of Cytoskeleton Organization (GO:0051494)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	PIK3CA
Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	ATM
Positive Regulation Of mRNA Processing (GO:0050685)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	CLNS1A
Protein Depolymerization (GO:0051261)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	KIF18B
Protein Localization To Golgi Apparatus (GO:0034067)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	ARL5B
Pyroptosis (GO:0070269)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	CASP8
Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)	1/28	0.2990243746382632	0.36203201313811745	0	0	2.9099896709458464	3.51302737865366	SYT4
Proteasomal Protein Catabolic Process (GO:0010498)	4/220	0.30121314065425975	0.36449954339302365	0	0	1.4584826762246117	1.7500875550770107	CUL3;MDM2;CTNNB1;PRAME
Regulation Of Establishment Of Planar Polarity (GO:0090175)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	RAC1
Alpha-Amino Acid Catabolic Process (GO:1901606)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	CBS
Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	GRIN2A
Regulation Of Spindle Assembly (GO:0090169)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	HSPA1A
Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	NPPA
Chondrocyte Differentiation (GO:0002062)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	BMP4
Response To Alcohol (GO:0097305)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	GRIN2A
Response To Interferon-Beta (GO:0035456)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	IFNB1
Response To Steroid Hormone (GO:0048545)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	HSPA1A
Morphogenesis Of An Epithelium (GO:0002009)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	TNC
Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	RAP1GAP
Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	PTPRO
Phosphatidic Acid Biosynthetic Process (GO:0006654)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	GPAM
Positive Regulation Of Calcium Ion Transport (GO:0051928)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	LGALS3
Protein Acetylation (GO:0006473)	1/29	0.3078690362329365	0.36977914530659056	0	0	2.8059191804211725	3.305599494485032	EP300
Sensory Perception Of Mechanical Stimulus (GO:0050954)	2/89	0.30916422186770276	0.37096639518748664	0	0	1.8079080459770116	2.1222719438420574	COL2A1;MYO7A
Positive Regulation Of DNA Repair (GO:0045739)	2/89	0.30916422186770276	0.37096639518748664	0	0	1.8079080459770116	2.1222719438420574	PARP1;RPS3
Regulation Of Dendritic Spine Morphogenesis (GO:0061001)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	PTEN
Regulation Of Potassium Ion Transport (GO:0043266)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	PTK2B
Response To Epidermal Growth Factor (GO:0070849)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	MAPK1
Immunoglobulin Mediated Immune Response (GO:0016064)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	HLA-DQA1
Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	MAP3K5
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	ATM
Negative Regulation Of Blood Coagulation (GO:0030195)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	PDGFRA
Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	EP300
Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	PTEN
Negative Regulation Of Interleukin-1 Production (GO:0032692)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	GSTP1
Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	NF2
Nucleic Acid Metabolic Process (GO:0090304)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	WDR74
Phagocytosis, Engulfment (GO:0006911)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	RAC1
Phospholipid Dephosphorylation (GO:0046839)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	PTEN
Positive Regulation Of Cell Communication (GO:0010647)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	TNF
Positive Regulation Of Locomotion (GO:0040017)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	F2RL1
Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	IFNG
Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	RAC2
Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	1/30	0.3166025361488444	0.37634473461624307	0	0	2.7090259651050967	3.1156727624395613	PTGS2
Protein Polyubiquitination (GO:0000209)	4/226	0.3182353395114478	0.37809984591266804	0	0	1.41862830572508	1.6242784934362273	CUL3;MDM2;CTNNB1;PRAME
Regulation Of RNA Metabolic Process (GO:0051252)	2/91	0.31843890814679626	0.3781559738866471	0	0	1.7671011235955056	2.0221373456584297	TRRAP;MITF
Positive Regulation Of Neuron Projection Development (GO:0010976)	2/92	0.32306551246538323	0.382833254203736	0	0	1.7473777777777777	1.9743624155862733	EP300;PTK2B
Positive Regulation Of Protein Catabolic Process (GO:0045732)	2/92	0.32306551246538323	0.382833254203736	0	0	1.7473777777777777	1.9743624155862733	IFNG;TNF
Regulation Of Centrosome Duplication (GO:0010824)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	XRCC3
Regulation Of Dendrite Morphogenesis (GO:0048814)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	IL1RAPL1
Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	LGALS3
Regulation Of Gluconeogenesis (GO:0006111)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	EP300
Actin Filament Polymerization (GO:0030041)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	RAC1
Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	AGER
Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	HLA-DQA1
Regulation Of Response To Biotic Stimulus (GO:0002831)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	CASP8
Cellular Response To cAMP (GO:0071320)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	SLC5A5
Response To Estradiol (GO:0032355)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	CTNNB1
Endodermal Cell Differentiation (GO:0035987)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	MMP8
Toll-Like Receptor Signaling Pathway (GO:0002224)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	TLR4
Leukocyte Cell-Cell Adhesion (GO:0007159)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	SYK
Phospholipid Translocation (GO:0045332)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	TMEM30B
Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	AKT1
Protein Localization To Chromatin (GO:0071168)	1/31	0.3252262659729961	0.382833254203736	0	0	2.6185922974767597	2.941292256518778	PARP1
Cellular Response To Hormone Stimulus (GO:0032870)	2/94	0.33229449742681816	0.3905761637084864	0	0	1.7092173913043478	1.8831023370625135	SLC5A5;HSPA1A
'De Novo' Post-Translational Protein Folding (GO:0051084)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	HSPA1A
Respiratory System Development (GO:0060541)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	BMP4
Transition Metal Ion Transport (GO:0000041)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	CP
Vesicle Budding From Membrane (GO:0006900)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	TRAPPC1
Mesenchymal Cell Migration (GO:0090497)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	ERBB4
Muscle Cell Development (GO:0055001)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	KDM1A
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	PTEN
Negative Regulation Of Osteoblast Differentiation (GO:0045668)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	PPARG
Positive Regulation Of Synapse Assembly (GO:0051965)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	IL1RAPL1
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	DNAJC15
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	1/32	0.33374159999398156	0.3905761637084864	0	0	2.5339930600179925	2.7807741795966168	HSPA1A
Regulation Of Macromolecule Metabolic Process (GO:0060255)	3/162	0.3345704032024037	0.39135677241132233	0	0	1.484352504357051	1.6252293555571693	CDK4;CDK2;MDM2
T Cell Receptor Signaling Pathway (GO:0050852)	2/95	0.33689582429988063	0.39388641806738095	0	0	1.690752688172043	1.8395076849065788	PIK3CA;CTLA4
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	2/96	0.3414876955490662	0.3973406608551877	0	0	1.6726808510638298	1.7972012874949308	GDF15;PTPRK
Actin Filament Bundle Assembly (GO:0051017)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	MYO1B
Actin Filament Bundle Organization (GO:0061572)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	MYO1B
Cardiac Muscle Contraction (GO:0060048)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	PIK3CA
Lung Development (GO:0030324)	1/33	0.34214989522999417	0.3973406608551877	0	0	2.4546812749003983	2.632661249142778	BMP4
