Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Global Genome Nucleotide Excision Repair (GG-NER)	4/84	0.021664493487411608	0.06034000930742088	0	0	3.9653225806451613	15.19543574737974	PARP1;ERCC1;ERCC2;ERCC5
NOTCH1 Intracellular Domain Regulates Transcription	3/48	0.022543952423959256	0.06263998209228679	0	0	5.275234270414994	20.00520991134703	HDAC2;EP300;HDAC6
VEGFR2 Mediated Cell Proliferation	2/19	0.023482657812670876	0.06509325811730858	0	0	9.285176470588235	34.8332754215896	NRAS;HRAS
CLEC7A (Dectin-1) Signaling	4/87	0.024280475546845884	0.0671452961212539	0	0	3.821414691022153	14.208335955521413	NFKBIA;CASP8;SYK;NFKB1
Apoptotic Factor-Mediated Response	2/20	0.02587819829062754	0.07056041449804284	0	0	8.768888888888888	32.04462795378348	CDKN2A;MAPK1
FRS-mediated FGFR3 Signaling	2/20	0.02587819829062754	0.07056041449804284	0	0	8.768888888888888	32.04462795378348	NRAS;HRAS
Ras Activation Upon Ca2+ Influx Through NMDA Receptor	2/20	0.02587819829062754	0.07056041449804284	0	0	8.768888888888888	32.04462795378348	NRAS;HRAS
SHC-mediated Cascade FGFR4	2/20	0.02587819829062754	0.07056041449804284	0	0	8.768888888888888	32.04462795378348	NRAS;HRAS
Signalling to RAS	2/20	0.02587819829062754	0.07056041449804284	0	0	8.768888888888888	32.04462795378348	NRAS;HRAS
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	2/20	0.02587819829062754	0.07056041449804284	0	0	8.768888888888888	32.04462795378348	ATM;TP53
Respiratory Syncytial Virus Infection Pathway	5/133	0.02673058346760931	0.07271466411818198	0	0	3.1028593117408905	11.238391730071813	IFNA5;IFNA1;IFNB1;EP300;TLR4
RAB GEFs Exchange GTP for GDP on RABs	4/90	0.02707962988003113	0.07349285597673565	0	0	3.6875468867216803	13.308258989324825	TRAPPC1;AKT3;AKT1;RIN1
ZBP1(DAI) Mediated Induction of Type I IFNs	2/21	0.028368268569611544	0.07628057470215822	0	0	8.306947368421053	29.593367606790302	NFKBIA;NFKB1
RHO GTPases Activate PAKs	2/21	0.028368268569611544	0.07628057470215822	0	0	8.306947368421053	29.593367606790302	NF2;RAC1
SHC-mediated Cascade FGFR1	2/21	0.028368268569611544	0.07628057470215822	0	0	8.306947368421053	29.593367606790302	NRAS;HRAS
Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)	2/21	0.028368268569611544	0.07628057470215822	0	0	8.306947368421053	29.593367606790302	CTNNB1;PAX6
Nuclear Receptor Transcription Pathway	3/53	0.0291747071519043	0.07808918175750532	0	0	4.7465060240963854	16.77630311376778	VDR;PPARG;PPARD
Synthesis of PIPs at the Plasma Membrane	3/53	0.0291747071519043	0.07808918175750532	0	0	4.7465060240963854	16.77630311376778	PIK3CA;PTEN;PIP4K2A
Signaling by WNT	8/287	0.02952946688010096	0.0788578669315282	0	0	2.287913508431753	8.058870210191701	TERT;TRRAP;CUL3;RAC2;AKT1;CTNNB1;EP300;RAC1
G2 M Checkpoints	5/137	0.0298578410394325	0.07955274085163865	0	0	3.0082198503251134	10.562785801248355	CHEK2;CDK2;ATM;PKMYT1;TP53
Activation of NF-kappaB in B Cells	3/54	0.030611382759815543	0.08134864290334284	0	0	4.653201039451925	16.222842644798952	NFKBIA;NFKBIE;NFKB1
Mitotic G2-G2 M Phases	6/186	0.030742290698474607	0.08134864290334284	0	0	2.651490514905149	9.23279761249786	CDK2;E2F1;EP300;PKMYT1;TP53;AURKA
FRS-mediated FGFR4 Signaling	2/22	0.030950126348829664	0.08134864290334284	0	0	7.8912	27.42490443216507	NRAS;HRAS
Listeria Monocytogenes Entry Into Host Cells	2/22	0.030950126348829664	0.08134864290334284	0	0	7.8912	27.42490443216507	CTNNB1;MET
RA Biosynthesis Pathway	2/22	0.030950126348829664	0.08134864290334284	0	0	7.8912	27.42490443216507	ALDH1A3;ALDH1A1
Regulation of Signaling by CBL	2/22	0.030950126348829664	0.08134864290334284	0	0	7.8912	27.42490443216507	SYK;PIK3CA
TCF Dependent Signaling in Response to WNT	6/189	0.03286666189955534	0.086191897610744	0	0	2.6076236172197786	8.905807685657765	TERT;TRRAP;CUL3;AKT1;EP300;CTNNB1
Regulation of PTEN Stability and Activity	3/56	0.03359450744865479	0.08719067513111095	0	0	4.477153898613321	15.192741330209	AKT3;PTEN;AKT1
FRS-mediated FGFR1 Signaling	2/23	0.033621082955441244	0.08719067513111095	0	0	7.515047619047619	25.495565130651574	NRAS;HRAS
Long-term Potentiation	2/23	0.033621082955441244	0.08719067513111095	0	0	7.515047619047619	25.495565130651574	GRIN2A;ERBB4
SHC-mediated Cascade FGFR2	2/23	0.033621082955441244	0.08719067513111095	0	0	7.515047619047619	25.495565130651574	NRAS;HRAS
Signaling by NODAL	2/23	0.033621082955441244	0.08719067513111095	0	0	7.515047619047619	25.495565130651574	DRAP1;MAPK1
Protein Folding	4/97	0.03433443402191596	0.08884320289041224	0	0	3.4087755809920224	11.493049977647333	GNAQ;GNA11;ARL2;TP53
Signaling by GPCR	15/706	0.0344769157566694	0.08901451479653359	0	0	1.7454981772884648	5.877904521239152	TAS2R60;GRM3;POMC;NRAS;MC1R;PLCB4;PIK3CA;GNAQ;GNA11;AKT3;AKT1;F2RL1;MAPK1;HRAS;GPHA2
Bacterial Infection Pathways	5/143	0.034965392881657634	0.08987800328831379	0	0	2.8765475561814235	9.646204453659173	MAP2K1;MAP2K2;MAPK1;CTNNB1;MET
Regulation of Actin Dynamics for Phagocytic Cup Formation	5/143	0.034965392881657634	0.08987800328831379	0	0	2.8765475561814235	9.646204453659173	SYK;ABL1;MAPK1;NF2;RAC1
Impaired BRCA2 Binding to PALB2	2/24	0.03637850241169369	0.09196536461240337	0	0	7.173090909090909	23.77002562377186	ATM;BRCA2
Incretin Synthesis, Secretion, and Inactivation	2/24	0.03637850241169369	0.09196536461240337	0	0	7.173090909090909	23.77002562377186	CTNNB1;PAX6
Sema4D in Semaphorin Signaling	2/24	0.03637850241169369	0.09196536461240337	0	0	7.173090909090909	23.77002562377186	RAC1;MET
Thromboxane Signalling Through TP Receptor	2/24	0.03637850241169369	0.09196536461240337	0	0	7.173090909090909	23.77002562377186	GNA11;GNAQ
Interferon Gamma Signaling	4/99	0.03659510487932634	0.09196536461240337	0	0	3.336672325976231	11.037180836028885	IFNG;MAPK1;RAF1;HLA-DQA1
SLC Transporter Disorders	4/99	0.03659510487932634	0.09196536461240337	0	0	3.336672325976231	11.037180836028885	BSG;SLC17A5;CP;SLC5A5
Viral Infection Pathways	20/1029	0.03659878284381848	0.09196536461240337	0	0	1.601021837941287	5.2957644461509865	IFNA5;SUZ12;HDAC2;IFNA1;PARP1;SYK;KDM1A;IFNB1;CUL3;NFKB1;NFKBIA;AKT3;ERCC2;RPS3;AKT1;EP300;RAC1;PDCD1;TLR4;HSPA1A
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	3/58	0.036723101893213345	0.09196536461240337	0	0	4.313910186199343	14.254665856332604	HDAC2;EP300;HDAC6
Constitutive Signaling by NOTCH1 PEST Domain Mutants	3/58	0.036723101893213345	0.09196536461240337	0	0	4.313910186199343	14.254665856332604	HDAC2;EP300;HDAC6
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	3/58	0.036723101893213345	0.09196536461240337	0	0	4.313910186199343	14.254665856332604	HDAC2;EP300;HDAC6
Signaling by NOTCH1 PEST Domain Mutants in Cancer	3/58	0.036723101893213345	0.09196536461240337	0	0	4.313910186199343	14.254665856332604	HDAC2;EP300;HDAC6
Signaling by NOTCH1 in Cancer	3/58	0.036723101893213345	0.09196536461240337	0	0	4.313910186199343	14.254665856332604	HDAC2;EP300;HDAC6
Extracellular Matrix Organization	8/300	0.036889784210887296	0.09218496397024728	0	0	2.1845946552885693	7.208770483133005	BMP4;COL2A1;BSG;SPP1;TNC;CAPN1;MMP8;FBN1
Formation of Paraxial Mesoderm	3/59	0.038341558935592074	0.09560811811503409	0	0	4.236660929432014	13.816687090380746	BMP4;EP300;CTNNB1
ADP Signalling Through P2Y Purinoceptor 1	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	GNA11;GNAQ
Cyclin A B1 B2 Associated Events During G2 M Transition	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	CDK2;PKMYT1
Defective HDR Through Homologous Recombination Repair Due to PALB2 Loss of BRCA1 Binding Function	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	ATM;BRCA2
Defective HDR Through Homologous Recomb Repair Due to PALB2 Loss of BRCA2 RAD51 RAD51C Binding Fnc	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	ATM;BRCA2
Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	ATM;BRCA2
Defective Homologous Recombination Repair (HRR) Due to PALB2 Loss of Function	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	ATM;BRCA2
FRS-mediated FGFR2 Signaling	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	NRAS;HRAS
G Beta Gamma Signalling Through PI3Kgamma	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	AKT3;AKT1
Inactivation of CSF3 (G-CSF) Signaling	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	CSF3;SYK
Resolution of AP Sites via the Multiple-Nucleotide Patch Replacement Pathway	2/25	0.03921980055634408	0.0957521072160116	0	0	6.860869565217391	22.21943065918508	PARP1;APEX1
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	4/103	0.04136841384133326	0.10036785645080232	0	0	3.201205604431411	10.196600584736494	GPAM;ABL1;EP300;PPARG
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	4/103	0.04136841384133326	0.10036785645080232	0	0	3.201205604431411	10.196600584736494	GPAM;ABL1;EP300;PPARG
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	4/103	0.04136841384133326	0.10036785645080232	0	0	3.201205604431411	10.196600584736494	GPAM;ABL1;EP300;PPARG
S Phase	5/150	0.041568972965646815	0.10064521047906604	0	0	2.7367024989529525	8.703811999740429	CDK4;AKT3;CDK2;E2F1;AKT1
Nuclear Events (Kinase and Transcription Factor Activation)	3/61	0.04168588741465319	0.100719318039131	0	0	4.090153718321562	12.996842346741408	EP300;MAPK1;JUNB
Synthesis of IP3 and IP4 in the Cytosol	2/26	0.04214244417240542	0.10140254092617963	0	0	6.574666666666666	20.819996085493898	PLCB4;PTEN
TNFR1-induced Proapoptotic Signaling	2/26	0.04214244417240542	0.10140254092617963	0	0	6.574666666666666	20.819996085493898	CASP8;TNF
Cellular Response to Hypoxia	3/62	0.043411357283874026	0.10381363514401841	0	0	4.020624872370839	12.61283766382544	EPO;EP300;ARNT
RHO GTPases Activate PKNs	3/62	0.043411357283874026	0.10381363514401841	0	0	4.020624872370839	12.61283766382544	KDM4C;KDM1A;RAC1
TP53 Regulates Transcription of DNA Repair Genes	3/62	0.043411357283874026	0.10381363514401841	0	0	4.020624872370839	12.61283766382544	ERCC2;ATM;TP53
Phase I - Functionalization of Compounds	4/105	0.04388117603724077	0.10472256121770956	0	0	3.1374960076652827	9.80865915042128	POMC;ALDH1A1;CYP1B1;ARNT
Attenuation Phase	2/27	0.04514395011100822	0.10671217088752968	0	0	6.31136	19.55195585424899	EP300;HSPA1A
G0 and Early G1	2/27	0.04514395011100822	0.10671217088752968	0	0	6.31136	19.55195585424899	CDK2;E2F1
Integrin Signaling	2/27	0.04514395011100822	0.10671217088752968	0	0	6.31136	19.55195585424899	SYK;AKT1
Dual Incision in TC-NER	3/63	0.04517207576558669	0.10671217088752968	0	0	3.953413654618474	12.244813925742964	ERCC1;ERCC2;ERCC5
MAP Kinase Activation	3/63	0.04517207576558669	0.10671217088752968	0	0	3.953413654618474	12.244813925742964	MAP2K1;MAPK1;NFKB1
Signaling by Rho GTPases	14/672	0.046064534213841435	0.10860062914657162	0	0	1.7065975326300733	5.252415616552437	KDM4C;KDM1A;CUL3;STIP1;PIK3CA;INCENP;RAC2;ABL1;CTNNB1;MAPK1;PTK2B;GOPC;RAC1;NF2
Metabolism of Steroids	5/155	0.046717456177249206	0.10991788580413271	0	0	2.644804318488529	8.102721399898325	POMC;CUBN;GPAM;VDR;FASN
Integration of Energy Metabolism	4/108	0.04780780255847944	0.1120315373207741	0	0	3.046526054590571	9.263164817308216	STK11;FASN;GNAQ;GNA11
Nucleotide Excision Repair	4/108	0.04780780255847944	0.1120315373207741	0	0	3.046526054590571	9.263164817308216	PARP1;ERCC1;ERCC2;ERCC5
Notch-HLH Transcription Pathway	2/28	0.048221884441303965	0.11277542914429203	0	0	6.068307692307692	18.398758945057065	HDAC2;HDAC6
Cytochrome P450 - Arranged by Substrate Type	3/65	0.048798322460007856	0.11389528462165834	0	0	3.825495530509133	11.553223516733906	POMC;CYP1B1;ARNT
Maternal to Zygotic Transition (MZT)	4/109	0.04915859559040845	0.11450714781238855	0	0	3.017357910906298	9.090404928517383	KDM4B;KDM4C;EP300;TP53
Signaling by NOTCH	6/209	0.04946034124228926	0.11498051440189556	0	0	2.348311906764388	7.060397281940303	HDAC2;E2F1;AKT1;EP300;TP53;HDAC6
Myogenesis	2/29	0.051373861609386326	0.11895495336935287	0	0	5.843259259259259	17.3464499878289	ABL1;CTNNB1
Negative Regulation of FGFR3 Signaling	2/29	0.051373861609386326	0.11895495336935287	0	0	5.843259259259259	17.3464499878289	MAPK1;BRAF
SARS-CoV-1-host Interactions	4/112	0.053336298953363295	0.12325437797737616	0	0	2.933094384707288	8.597304844421199	NFKBIA;RPS3;EP300;NFKB1
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	14/688	0.053982736315532284	0.12450168632455764	0	0	1.6646884272997033	4.859376974959247	KDM4C;KDM1A;CUL3;STIP1;PIK3CA;INCENP;RAC2;ABL1;CTNNB1;MAPK1;PTK2B;GOPC;RAC1;NF2
HSF1 Activation	2/30	0.054597543642208805	0.1251139715368132	0	0	5.634285714285714	16.383186606197004	HDAC6;HSPA1A
MET Activates PTK2 Signaling	2/30	0.054597543642208805	0.1251139715368132	0	0	5.634285714285714	16.383186606197004	COL2A1;MET
SUMOylation of Intracellular Receptors	2/30	0.054597543642208805	0.1251139715368132	0	0	5.634285714285714	16.383186606197004	VDR;PPARG
Transmission Across Chemical Synapses	7/269	0.054677056969815535	0.1251139715368132	0	0	2.1249727371864777	6.1758318349341215	GRIN2A;NRAS;ERBB4;MDM2;MAPK1;RAC1;HRAS
COPII-mediated Vesicle Transport	3/69	0.0564628948236867	0.12894755040947628	0	0	3.592917123037605	10.326660303569604	PPP6C;TRAPPC1;STX17
Potential Therapeutics for SARS	5/164	0.05689988974524153	0.12969174088417357	0	0	2.493952588292211	7.148820013756897	HDAC2;KDM1A;SYK;CUL3;PDCD1
Metabolism of Lipids	15/758	0.05730481950587507	0.12991995391227498	0	0	1.6189072695367737	4.6290557676680075	CUBN;VDR;PTEN;ARNT;PTGS2;POMC;GPAM;PIK3CA;FASN;ACER3;CYP1B1;PIP4K2A;EP300;PPARG;PPARD
Downregulation of SMAD2 3 SMAD4 Transcriptional Activity	2/31	0.057890639275392446	0.12991995391227498	0	0	5.439724137931035	15.49885971833384	PARP1;MAPK1
FGFR1 Mutant Receptor Activation	2/31	0.057890639275392446	0.12991995391227498	0	0	5.439724137931035	15.49885971833384	PIK3CA;GAB2
Negative Regulation of FGFR4 Signaling	2/31	0.057890639275392446	0.12991995391227498	0	0	5.439724137931035	15.49885971833384	MAPK1;BRAF
RHO GTPases Activate IQGAPs	2/31	0.057890639275392446	0.12991995391227498	0	0	5.439724137931035	15.49885971833384	CTNNB1;RAC1
Signaling by CSF1 (M-CSF) in Myeloid Cells	2/31	0.057890639275392446	0.12991995391227498	0	0	5.439724137931035	15.49885971833384	PIK3CA;GAB2
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation	2/31	0.057890639275392446	0.12991995391227498	0	0	5.439724137931035	15.49885971833384	HDAC2;PPARG
Transcriptional Regulation of Brown and Beige Adipocyte Differentiation by EBF2	2/31	0.057890639275392446	0.12991995391227498	0	0	5.439724137931035	15.49885971833384	HDAC2;PPARG
SARS-CoV-2-host Interactions	6/218	0.05834736123105601	0.13069360951370895	0	0	2.247583985273815	6.386152852831251	IFNA5;IFNA1;IFNB1;AKT3;RPS3;AKT1
Base Excision Repair	3/71	0.060496770471859744	0.13376521815769488	0	0	3.486888731396173	9.781299260327946	PARP1;APEX1;POT1
G-protein Beta Gamma Signalling	2/32	0.06125090323591931	0.13376521815769488	0	0	5.258133333333333	14.684792169213067	AKT3;AKT1
Drug-mediated Inhibition of CDK4 CDK6 Activity	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	CDK4
Formation of Lateral Plate Mesoderm	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	BMP4
Fructose Catabolism	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	ALDH1A1
G2 M DNA Replication Checkpoint	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	PKMYT1
HDL Clearance	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	CUBN
MECP2 Regulates Transcription Factors	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	PPARG
MET Activates PTPN11	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	MET
MET Interacts With TNS Proteins	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	MET
NFE2L2 Regulating ER-stress Associated Genes	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	EP300
NTRK2 Activates RAC1	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	RAC1
PTK6 Regulates Proteins Involved in RNA Processing	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	KHDRBS2
Regulation of Gene Expression in Endocrine-Committed (NEUROG3+) Progenitor Cells	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	PAX4
Signalling to P38 via RIT and RIN	1/5	0.061438009368058655	0.13376521815769488	0	0	19.665338645418327	54.860918125906096	BRAF
Interleukin-17 Signaling	3/72	0.06256306040718024	0.13596106423683305	0	0	3.43617950061114	9.523647288793569	MAP2K1;MAPK1;NFKB1
Pre-NOTCH Transcription and Translation	3/73	0.06466183141033552	0.1397723147850804	0	0	3.386919104991394	9.275363091342735	E2F1;EP300;TP53
Negative Regulation of FGFR1 Signaling	2/33	0.06467613537612975	0.1397723147850804	0	0	5.088258064516129	13.933497597784118	MAPK1;BRAF
Signal Amplification	2/33	0.06467613537612975	0.1397723147850804	0	0	5.088258064516129	13.933497597784118	GNA11;GNAQ
Gastrulation	4/120	0.06538740873008704	0.14078801842806563	0	0	2.7296996662958843	7.445052657678041	BMP4;EP300;CTNNB1;PAX6
L1CAM Interactions	4/120	0.06538740873008704	0.14078801842806563	0	0	2.7296996662958843	7.445052657678041	MAP2K1;MAP2K2;MAPK1;RAC1
Signaling by NOTCH1	3/74	0.06679275866409452	0.14354907801288824	0	0	3.3390463261496692	9.035995634603138	HDAC2;EP300;HDAC6
Negative Regulation of FGFR2 Signaling	2/34	0.06816417994902031	0.14595889541377377	0	0	4.929	13.238486002822686	MAPK1;BRAF
Transcriptional Regulation by E2F6	2/34	0.06816417994902031	0.14595889541377377	0	0	4.929	13.238486002822686	SUZ12;E2F1
Rab Regulation of Trafficking	4/123	0.07024305207764542	0.1501348750450773	0	0	2.660477094063432	7.065678780220138	TRAPPC1;AKT3;AKT1;RIN1
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	3/76	0.0711497472524605	0.15075487728247428	0	0	3.2472355174121144	8.582341206592298	ERCC1;ERCC2;ERCC5
Activated PKN1 Stimulates Transcription of AR (Androgen Receptor) Regulated Genes KLK2 and KLK3	2/35	0.07171292483927083	0.15075487728247428	0	0	4.779393939393939	12.594105860902776	KDM4C;KDM1A
Impaired BRCA2 Binding to RAD51	2/35	0.07171292483927083	0.15075487728247428	0	0	4.779393939393939	12.594105860902776	ATM;BRCA2
Nuclear Events Stimulated by ALK Signaling in Cancer	2/35	0.07171292483927083	0.15075487728247428	0	0	4.779393939393939	12.594105860902776	MAPK1;JUNB
Activated NTRK2 Signals Through CDK5	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	RAC1
Activated NTRK3 Signals Through PI3K	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	PIK3CA
vRNA Synthesis	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	PARP1
Biosynthesis of EPA-derived SPMs	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	PTGS2
FLT3 Signaling Through SRC Family Kinases	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	SYK
MET Receptor Activation	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	MET
Methionine Salvage Pathway	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	MTAP
NADE Modulates Death Signalling	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	NGFR
NFE2L2 Regulating Inflammation Associated Genes	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	EP300
Proton-coupled Monocarboxylate Transport	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	BSG
RUNX1 Regulates Estrogen Receptor Mediated Transcription	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	GPAM
RUNX3 Regulates Immune Response and Cell Migration	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	SPP1
Sensing of DNA Double Strand Breaks	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	ATM
Synthesis of 15-Eicosatetraenoic Acid Derivatives	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	PTGS2
Synthesis of Dolichyl-phosphate	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	NUS1
TLR3-mediated TICAM1-dependent Programmed Cell Death	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	CASP8
TNFR1-mediated Ceramide Production	1/6	0.07326682369290423	0.15075487728247428	0	0	15.731474103585658	41.11652611319615	TNF
G2 M DNA Damage Checkpoint	3/77	0.0733751245042377	0.15075487728247428	0	0	3.203191142950179	8.367280781696273	CHEK2;ATM;TP53
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors	2/36	0.07532030078654114	0.15447942182406596	0	0	4.638588235294118	11.9954150679228	KIT;EP300
Neuronal System	9/411	0.0769730784397082	0.15759225006866573	0	0	1.7823843744241754	4.570567447331981	GRIN2A;NRAS;EPB41;ERBB4;IL1RAPL1;MDM2;MAPK1;RAC1;HRAS
Gene and Protein Expression by JAK-STAT Signaling After Interleukin-12 Stimulation	2/37	0.0789842806816366	0.16086327322071536	0	0	4.505828571428571	11.438074778643761	MTAP;IFNG
HSF1-dependent Transactivation	2/37	0.0789842806816366	0.16086327322071536	0	0	4.505828571428571	11.438074778643761	EP300;HSPA1A
Molecules Associated With Elastic Fibres	2/37	0.0789842806816366	0.16086327322071536	0	0	4.505828571428571	11.438074778643761	BMP4;FBN1
Apoptotic Cleavage of Cellular Proteins	2/38	0.08270287884113685	0.16717254155361488	0	0	4.380444444444445	10.918261575201496	CASP8;CTNNB1
Cooperation of PDCL (PhLP1) and TRiC CCT in G-protein Beta Folding	2/38	0.08270287884113685	0.16717254155361488	0	0	4.380444444444445	10.918261575201496	GNA11;GNAQ
Resolution of Abasic Sites (AP Sites)	2/38	0.08270287884113685	0.16717254155361488	0	0	4.380444444444445	10.918261575201496	PARP1;APEX1
G2 M Transition	5/184	0.08372640350580607	0.16717254155361488	0	0	2.2130368896026056	5.488776079040835	CDK2;EP300;PKMYT1;TP53;AURKA
ARMS-mediated Activation	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	BRAF
Activated NTRK2 Signals Through FYN	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	RAC1
Activated NTRK2 Signals Through PI3K	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	PIK3CA
Activation of RAC1 Downstream of NMDARs	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	RAC1
Aryl Hydrocarbon Receptor Signalling	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	ARNT
CDH11 Homotypic and Heterotypic Interactions	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	CTNNB1
DEx H-box Helicases Activate Type I IFN and Inflammatory Cytokines Production	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	NFKB1
Fructose Metabolism	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	ALDH1A1
RSK Activation	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	MAPK1
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	LGALS3
RUNX3 Regulates CDKN1A Transcription	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	TP53
Regulation of CDH19 Expression and Function	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	CTNNB1
Reversal of Alkylation Damage by DNA Dioxygenases	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	FTO
STAT5 Activation	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	GAB2
Signaling by MAPK Mutants	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	MAPK1
Viral RNP Complexes in the Host Cell Nucleus	1/7	0.08494714407994312	0.16717254155361488	0	0	13.108897742363878	32.32295065360141	HSPA1A
Autodegradation of the E3 Ubiquitin Ligase COP1	2/39	0.08647415023167766	0.1690374092468473	0	0	4.261837837837838	10.432594400247261	ATM;TP53
NGF-stimulated Transcription	2/39	0.08647415023167766	0.1690374092468473	0	0	4.261837837837838	10.432594400247261	EP300;JUNB
Ovarian Tumor Domain Proteases	2/39	0.08647415023167766	0.1690374092468473	0	0	4.261837837837838	10.432594400247261	PTEN;TP53
Platelet Aggregation (Plug Formation)	2/39	0.08647415023167766	0.1690374092468473	0	0	4.261837837837838	10.432594400247261	SYK;AKT1
Regulation of HSF1-mediated Heat Shock Response	3/83	0.08736126413770243	0.17048594523193766	0	0	2.962048192771084	7.22059464435278	MAPK1;ATM;HSPA1A
PI Metabolism	3/84	0.08979447977814314	0.1749418328899717	0	0	2.925330953443403	7.050725625060495	PIK3CA;PTEN;PIP4K2A
Class C 3 (Metabotropic Glutamate Pheromone Receptors)	2/40	0.09029618985497659	0.1753338661576667	0	0	4.149473684210526	9.978073446514214	TAS2R60;GRM3
